Term,CourseID,Subject,MaxUnits,TotalCapacity,EnrlTotal,TotalSections
2168,124468,INTEGBI,3,450,420,3
2168,124468,EPS,3,450,429,3
2178,124468,GEOG,3,0,0,3
2178,124468,EPS,3,498,492,3
2178,124468,INTEGBI,3,525,510,3
2168,124469,EALANG,4,50,24,2
2168,124469,ANTHRO,4,70,66,2
2178,124469,EALANG,4,20,10,2
2178,124469,ANTHRO,4,74,60,2
2168,124472,BIOENG,4,12,8,2
2168,124472,ELENG,4,18,14,2
2178,124472,ELENG,4,24,20,2
2178,124472,BIOENG,4,32,28,2
2172,124475,INDENG,3,34,18,2
2172,124475,ELENG,3,124,82,2
2182,124475,INDENG,3,20,2,2
2182,124475,ELENG,3,132,94,2
2178,124476,MATSCI,4,30,30,2
2178,124476,BIOENG,4,30,30,2
2182,124477,GEOG,3,38,38,2
2182,124477,ESPM,3,74,74,2
2178,124478,BIOENG,4,30,26,2
2178,124478,MATSCI,4,32,32,2
2182,124479,CIVENG,4,0,0,2
2182,124479,ELENG,4,0,0,2
2168,124481,CYPLAN,3,50,24,2
2168,124481,PBHLTH,3,50,28,2
2178,124481,PBHLTH,3,28,30,2
2178,124481,CYPLAN,3,66,62,2
2172,124482,ESPM,4,30,0,2
2172,124482,GEOG,4,72,28,2
2182,124482,ESPM,4,70,0,2
2182,124482,GEOG,4,70,0,2
2185,124483,CIVENG,3,400,40,2
2185,124483,MECENG,3,400,62,2
2172,124484,LDARCH,4,38,24,2
2172,124484,ESPM,4,40,30,2
2182,124484,ESPM,4,40,0,2
2182,124484,LDARCH,4,38,0,2
2172,124485,EPS,4,78,0,3
2182,124485,EPS,4,78,0,3
2172,124486,ESPM,3,52,40,2
2172,124486,INTEGBI,3,52,50,2
2182,124486,ESPM,3,60,46,2
2182,124486,INTEGBI,3,60,58,2
2168,124488,PLANTBI,2,40,12,2
2168,124488,ESPM,2,180,174,2
2172,124488,PLANTBI,2,12,12,2
2172,124488,ESPM,2,60,48,2
2178,124488,PLANTBI,2,40,32,2
2178,124488,ESPM,2,180,132,2
2182,124488,PLANTBI,2,40,10,2
2182,124488,ESPM,2,60,36,2
2172,124489,ESPM,4,110,0,2
2182,124489,LS,4,150,78,2
2182,124489,ESPM,4,150,94,2
2168,124490,ENVECON,4,48,0,2
2168,124490,ESPM,4,52,0,2
2175,124490,ENVECON,4,100,0,4
2175,124490,ESPM,4,50,0,4
2178,124490,ENVECON,4,48,36,2
2178,124490,ESPM,4,52,42,2
2182,124494,CHINESE,4,30,22,2
2182,124494,BUDDSTD,4,50,36,2
2168,124495,MATSCI,3,24,14,2
2168,124495,BIOENG,3,28,28,2
2178,124495,MATSCI,3,12,10,2
2178,124495,BIOENG,3,40,34,2
2172,124496,BIOENG,4,12,0,2
2172,124496,ELENG,4,76,30,2
2182,124496,ELENG,4,76,0,2
2168,124497,BIOENG,4,16,10,2
2168,124497,ELENG,4,142,142,2
2178,124497,ELENG,4,0,0,2
2178,124497,BIOENG,4,0,0,2
2168,124498,MONGOLN,5,18,3,1
2178,124498,MONGOLN,5,20,0,1
2168,124500,ASAMST,4,65,63,1
2178,124500,ASAMST,4,0,0,1
2168,124503,ELENG,4,10,0,1
2175,124503,ELENG,4,10,0,1
2178,124503,ELENG,4,10,0,1
2168,124504,ITALIAN,6,6,6,1
2172,124504,ITALIAN,6,15,8,1
2178,124504,ITALIAN,6,15,10,1
2168,124508,INTEGBI,4,24,20,2
2168,124508,PLANTBI,4,28,28,2
2178,124508,INTEGBI,4,24,22,2
2178,124508,PLANTBI,4,26,28,2
2168,124510,EDUC,3,999,13,1
2178,124510,EDUC,3,25,18,1
2168,124511,FILIPN,3,17,12,1
2172,124512,FILIPN,3,25,12,1
2172,124513,GPP,4,25,16,1
2182,124513,GPP,4,30,0,1
2168,124514,GPP,4,25,0,1
2178,124514,GPP,4,25,0,1
2168,124516,PBHLTH,3,20,17,1
2178,124516,PBHLTH,3,25,21,1
2172,124517,PBHLTH,4,20,17,1
2182,124517,PBHLTH,4,25,21,1
2168,124518,PBHLTH,2,46,20,2
2178,124518,PBHLTH,2,18,14,1
2175,124519,SSEASN,4,35,29,1
2185,124519,SSEASN,4,45,37,1
2172,124521,CHEM,3,0,0,1
2168,124525,INDENG,1,115,106,1
2172,124525,INDENG,1,140,138,1
2178,124525,INDENG,1,135,129,1
2182,124525,INDENG,1,170,182,1
2168,124526,INDENG,1,105,99,1
2172,124526,INDENG,1,115,117,1
2178,124526,INDENG,1,113,112,1
2182,124526,INDENG,1,75,115,1
2175,124527,LAW,1,22,0,1
2175,124528,LAW,1,12,0,1
2175,124529,LAW,1,22,0,1
2168,124530,LAW,1,6,0,1
2172,124530,LAW,1,12,0,1
2172,124531,NUSCTX,4,7,6,1
2182,124531,NUSCTX,4,7,4,1
2168,124532,PSYCH,3,140,142,1
2178,124532,PSYCH,3,0,0,1
2168,124533,PSYCH,1,40,19,1
2172,124533,PSYCH,1,30,15,1
2178,124533,PSYCH,1,40,10,1
2182,124533,PSYCH,1,30,14,1
2168,124534,PSYCH,1,50,21,1
2172,124534,PSYCH,1,30,19,1
2178,124534,PSYCH,1,50,22,1
2182,124534,PSYCH,1,30,17,1
2168,124536,EECS,3,23,19,1
2172,124536,EECS,3,38,30,1
2178,124536,EECS,3,29,30,1
2182,124536,EECS,3,33,19,1
2168,124537,EECS,2,10,3,3
2172,124537,EECS,2,58,8,2
2178,124537,EECS,2,15,11,3
2182,124537,EECS,2,58,4,2
2168,124538,EECS,2,17,14,3
2172,124538,EECS,2,76,24,3
2178,124538,EECS,2,93,19,3
2182,124538,EECS,2,76,17,3
2168,124542,EECS,4,52,47,1
2178,124542,EECS,4,52,23,1
2172,124543,LAW,1,16,0,1
2182,124544,NESTUD,4,100,90,2
2182,124544,HISTORY,4,200,168,2
2168,124545,ELENG,4,80,58,2
2168,124545,MECENG,4,80,62,2
2172,124545,MECENG,4,62,46,2
2172,124545,ELENG,4,82,82,2
2178,124545,ELENG,4,70,46,2
2178,124545,MECENG,4,70,60,2
2182,124545,MECENG,4,70,44,2
2182,124545,ELENG,4,90,50,2
2175,124546,PSYCH,3,120,58,2
2175,124546,MCELLBI,3,120,94,2
2185,124546,PSYCH,3,120,0,2
2185,124546,MCELLBI,3,120,106,2
2172,124547,EUST,4,30,1,1
2182,124547,EUST,4,30,3,1
2168,124548,EUST,4,5,2,1
2178,124548,EUST,4,5,0,1
2168,124549,EDUC,3,37,38,1
2178,124549,EDUC,3,37,38,1
2172,124553,PHYSED,3,40,0,2
2172,124553,INTEGBI,3,40,8,2
2182,124553,INTEGBI,3,16,0,2
2182,124553,PHYSED,3,16,0,2
2172,124555,ARMENI,4,30,34,1
2168,124556,COGSCI,2,33,22,1
2172,124556,COGSCI,2,30,24,1
2178,124556,COGSCI,2,33,0,1
2182,124556,COGSCI,2,25,18,1
2168,124557,EECS,2,20,12,3
2172,124557,EECS,2,40,3,2
2178,124557,EECS,2,20,17,3
2182,124557,EECS,2,40,3,2
2168,124558,EECS,2,12,5,3
2172,124558,EECS,2,76,5,3
2178,124558,EECS,2,76,6,3
2182,124558,EECS,2,76,0,3
2172,124562,SASIAN,4,58,56,1
2168,124563,POLSCI,4,15,0,3
2168,124563,PUBPOL,4,15,9,3
2168,124563,ECON,4,204,180,3
2172,124563,POLSCI,4,0,0,3
2172,124563,ECON,4,180,126,3
2178,124563,ECON,4,204,0,3
2178,124563,PUBPOL,4,15,0,3
2178,124563,POLSCI,4,15,0,3
2182,124563,POLSCI,4,18,3,3
2182,124563,ECON,4,207,171,3
2172,124564,NEUROSC,3,20,0,2
2182,124564,NEUROSC,3,20,0,2
2168,124566,EPS,4,42,10,2
2168,124566,ASTRON,4,50,48,2
2178,124566,EPS,4,50,22,2
2178,124566,ASTRON,4,48,48,2
2168,124567,INFO,4,360,300,3
2168,124567,STAT,4,501,570,3
2168,124567,COMPSCI,4,825,681,3
2172,124567,INFO,4,0,0,3
2172,124567,STAT,4,0,0,3
2172,124567,COMPSCI,4,216,213,6
2175,124567,INFO,4,0,0,3
2175,124567,STAT,4,0,0,3
2175,124567,COMPSCI,4,222,213,3
2178,124567,INFO,4,0,0,6
2178,124567,STAT,4,0,0,3
2178,124567,COMPSCI,4,3,0,3
2178,124567,COMPSCI,4,357,308,3
2182,124567,INFO,4,0,0,3
2182,124567,COMPSCI,4,0,0,3
2182,124567,STAT,4,313,309,3
2185,124567,COMPSCI,4,0,0,3
2185,124567,INFO,4,0,0,3
2185,124567,STAT,4,900,684,3
2168,125003,LAW,2,16,11,1
2178,125003,LAW,2,25,9,1
2178,125337,ANTHRO,4,18,16,1
2168,125338,BIOENG,4,30,9,1
2178,125338,BIOENG,4,138,67,1
2172,125339,BIOENG,3,69,69,1
2182,125339,BIOENG,3,200,142,1
2168,125340,BIOENG,4,50,29,1
2178,125340,BIOENG,4,80,72,1
2168,125342,BIOENG,2,56,64,1
2178,125342,BIOENG,2,100,61,1
2172,125343,BIOENG,3,63,58,1
2172,125344,BUDDSTD,4,30,0,1
2178,125344,BUDDSTD,4,30,29,1
2168,125345,BURMESE,5,15,4,1
2178,125345,BURMESE,5,15,4,1
2172,125346,BURMESE,5,15,4,1
2182,125346,BURMESE,5,15,4,1
2172,125347,CHICANO,4,15,0,1
2182,125347,CHICANO,4,15,0,1
2168,125348,CHMENG,4,25,0,1
2172,125348,CHMENG,4,25,15,1
2178,125348,CHMENG,4,30,0,1
2168,125349,CIVENG,2,45,49,1
2178,125349,CIVENG,2,60,57,1
2168,125350,COLWRIT,3,21,12,2
2172,125350,COLWRIT,3,13,9,1
2178,125350,COLWRIT,3,13,7,2
2182,125350,COLWRIT,3,7,3,1
2175,125352,COLWRIT,3,60,19,3
2185,125352,COLWRIT,3,40,31,2
2175,125354,COLWRIT,3,184,87,6
2185,125354,COLWRIT,3,144,52,5
2175,125355,COLWRIT,3,56,18,3
2185,125355,COLWRIT,3,36,28,2
2175,125356,COLWRIT,3,36,32,2
2185,125356,COLWRIT,3,36,27,2
2175,125357,COLWRIT,3,54,13,3
2185,125357,COLWRIT,3,36,18,2
2175,125358,COLWRIT,3,3,0,1
2175,125359,COLWRIT,3,18,12,1
2185,125359,COLWRIT,3,72,3,3
2175,125360,COLWRIT,3,54,15,3
2185,125360,COLWRIT,3,36,7,2
2175,125361,COLWRIT,3,56,0,3
2175,125362,COLWRIT,3,73,35,3
2185,125362,COLWRIT,3,73,37,3
2168,125364,COMPSCI,2,64,52,1
2182,125364,COMPSCI,2,200,124,1
2172,125365,CRITTH,4,1,1,1
2182,125365,CRITTH,4,1,0,1
2182,125366,DEVENG,3,40,19,1
2172,125368,ECON,4,120,117,1
2175,125368,ECON,4,50,20,1
2182,125368,ECON,4,141,94,1
2185,125368,ECON,4,50,27,1
2172,125369,ECON,4,60,42,1
2182,125369,ECON,4,75,23,1
2182,125371,EDUC,3,47,41,1
2168,125372,EDUC,4,86,87,3
2172,125372,EDUC,4,98,82,3
2178,125372,EDUC,4,100,95,3
2182,125372,EDUC,4,96,78,3
2168,125373,EDUC,3,15,7,1
2178,125373,EDUC,3,15,8,1
2168,125374,EECS,3,27,19,1
2172,125374,EECS,3,41,4,1
2178,125374,EECS,3,23,23,1
2182,125374,EECS,3,12,1,1
2168,125375,ENERES,4,6,5,1
2178,125375,ENERES,4,9,9,1
2168,125376,ENVDES,4,299,4,4
2172,125376,ENVDES,4,1,1,1
2178,125376,ENVDES,4,101,6,5
2182,125376,ENVDES,4,1,1,1
2172,125377,ESPM,1,20,18,1
2182,125377,ESPM,1,20,9,1
2168,125378,ESPM,4,216,212,1
2178,125378,ESPM,4,220,0,1
2182,125378,ESPM,4,214,213,1
2172,125379,ESPM,2,32,10,1
2182,125379,ESPM,2,0,0,1
2172,125380,ESPM,2,20,0,1
2172,125381,EWMBA,1,23,6,1
2182,125381,EWMBA,1,23,0,1
2172,125382,GEOG,4,1,0,1
2182,125383,GEOG,3,16,12,1
2172,125384,GPP,2,20,0,1
2182,125384,GPP,2,25,0,1
2168,125386,HISTART,4,9,8,1
2178,125386,HISTART,4,17,17,2
2168,125387,HISTART,4,17,17,1
2172,125387,HISTART,4,39,21,2
2178,125387,HISTART,4,36,34,2
2172,125389,HISTORY,2,30,9,1
2172,125390,INDENG,3,80,79,1
2182,125390,INDENG,3,87,66,1
2172,125391,INDENG,3,75,69,1
2182,125391,INDENG,3,90,99,2
2168,125392,INDENG,1,50,8,1
2172,125392,INDENG,1,12,12,1
2178,125392,INDENG,1,30,26,1
2182,125392,INDENG,1,25,23,1
2168,125393,INFO,2,40,37,1
2172,125393,INFO,2,40,39,1
2175,125394,INFO,4,60,26,4
2185,125394,INFO,4,45,45,3
2178,125396,JEWISH,4,15,5,1
2182,125396,JEWISH,4,10,0,1
2172,125397,LAW,1,30,0,2
2172,125398,LAW,2,50,0,1
2175,125399,LAW,3,32,0,1
2175,125400,LAW,1,30,21,1
2185,125400,LAW,1,26,26,1
2172,125401,LAW,1,125,0,2
2175,125402,LAW,1,22,14,1
2185,125402,LAW,1,20,12,1
2172,125404,LAW,1,25,0,2
2175,125405,LAW,1,40,34,1
2185,125405,LAW,1,40,32,1
2172,125406,LDARCH,3,25,22,1
2182,125406,LDARCH,3,25,22,1
2168,125408,LINGUIS,3,20,15,1
2178,125408,LINGUIS,3,20,18,1
2168,125410,LS,4,152,74,6
2172,125410,LS,4,25,15,1
2178,125410,LS,4,288,140,9
2182,125410,LS,4,64,21,2
2172,125411,MBA,1,999,20,1
2182,125411,MBA,1,999,21,1
2168,125412,MCELLBI,4,100,90,1
2178,125412,MCELLBI,4,75,74,1
2172,125413,MCELLBI,1,45,40,1
2182,125413,MCELLBI,1,51,51,1
2168,125414,MCELLBI,0,0,0,1
2172,125414,MCELLBI,0,1,0,2
2178,125414,MCELLBI,0,0,0,1
2182,125414,MCELLBI,0,1,0,2
2178,125415,BIOENG,3,30,32,2
2178,125415,MECENG,3,50,44,2
2168,125416,MECENG,4,13,9,1
2172,125416,MECENG,4,13,10,1
2178,125416,MECENG,4,15,10,1
2182,125416,MECENG,4,35,12,2
2168,125417,MECENG,4,90,56,1
2178,125417,MECENG,4,100,78,1
2182,125417,MECENG,4,65,29,2
2172,125421,MFE,1,70,13,1
2182,125421,MFE,1,70,0,1
2172,125424,MUSIC,4,12,8,1
2182,125424,MUSIC,4,12,7,1
2172,125425,MUSIC,4,5,6,1
2182,125425,MUSIC,4,5,0,1
2172,125426,MUSIC,4,48,48,1
2182,125426,MUSIC,4,48,44,1
2168,125427,NEUROSC,1,15,9,1
2178,125427,NEUROSC,1,15,13,1
2172,125428,NEUROSC,1,20,9,1
2182,125428,NEUROSC,1,20,11,1
2168,125429,PHYSICS,3,90,81,1
2172,125429,PHYSICS,3,70,67,1
2178,125429,PHYSICS,3,191,81,2
2182,125429,PHYSICS,3,100,59,1
2172,125430,PHYSICS,3,75,67,1
2178,125430,PHYSICS,3,72,45,1
2182,125430,PHYSICS,3,105,59,1
2172,125431,PHYSICS,2,66,59,3
2178,125431,PHYSICS,2,48,44,3
2182,125431,PHYSICS,2,72,52,3
2178,125432,PHYSICS,3,72,55,1
2182,125432,PHYSICS,3,100,41,1
2178,125433,PHYSICS,2,48,48,3
2182,125433,PHYSICS,2,51,35,3
2168,125434,PHYSICS,0,0,0,1
2172,125434,PHYSICS,0,0,0,1
2178,125434,PHYSICS,0,0,1,1
2182,125434,PHYSICS,0,0,0,1
2175,125435,PSYCH,3,150,40,1
2185,125435,PSYCH,3,150,33,1
2175,125436,PSYCH,3,157,0,1
2185,125436,PSYCH,3,157,0,1
2172,125437,SOCIOL,3,195,87,1
2172,125438,SOCWEL,3,55,28,1
2168,125439,SOCWEL,2,86,86,7
2178,125439,SOCWEL,2,94,94,7
2182,125439,SOCWEL,2,120,0,6
2172,125440,SOCWEL,1,101,85,7
2182,125440,SOCWEL,1,90,93,7
2172,125441,SOCWEL,2,50,0,1
2175,125441,SOCWEL,2,30,11,1
2168,125442,STAT,2,100,85,1
2172,125442,STAT,2,100,96,1
2178,125442,STAT,2,148,140,1
2182,125442,STAT,2,159,157,1
2172,125443,STAT,4,27,21,1
2182,125443,STAT,4,50,35,1
2168,125444,TIBETAN,4,15,7,1
2168,125446,UGBA,2,21,30,1
2178,125446,UGBA,2,30,27,1
2168,125447,UGBA,2,24,36,1
2178,125447,UGBA,2,28,27,1
2175,125448,UGIS,3,130,178,13
2185,125448,UGIS,3,440,168,2
2175,125449,XMBA,2,69,0,1
2178,125449,XMBA,2,999,58,1
2185,125449,XMBA,2,999,63,1
2175,125450,PUBAFF,3,50,37,1
2185,125450,PUBAFF,3,50,36,1
2175,125451,PUBAFF,1,70,37,2
2185,125451,PUBAFF,1,70,32,2
2175,125452,PUBAFF,1,50,22,1
2185,125452,PUBAFF,1,50,0,1
2175,125453,PUBAFF,2,50,29,1
2185,125453,PUBAFF,2,50,0,1
2175,125454,PUBAFF,1,50,37,1
2185,125454,PUBAFF,1,50,0,1
2175,125455,PUBAFF,2,50,37,1
2185,125455,PUBAFF,2,50,36,1
2168,125457,LAW,2,12,10,1
2178,125457,LAW,2,12,0,1
2168,125458,LAW,1,38,38,1
2178,125458,LAW,1,68,41,1
2168,125549,ASAMST,3,63,63,1
2178,125549,ASAMST,3,58,58,1
2168,125550,CHMENG,2,134,93,3
2172,125550,CHMENG,2,134,89,3
2178,125550,CHMENG,2,134,99,3
2182,125550,CHMENG,2,134,88,3
2178,125551,ETHSTD,4,14,4,1
2178,125552,ETHSTD,4,15,5,1
2168,125553,ETHSTD,4,12,6,1
2178,125553,ETHSTD,4,0,0,1
2168,125554,ETHSTD,4,12,6,1
2178,125554,ETHSTD,4,0,0,1
2178,125555,ETHSTD,4,1,0,1
2172,125556,ETHSTD,4,15,6,1
2178,125556,ETHSTD,4,19,12,1
2182,125556,ETHSTD,4,15,2,1
2168,125557,ETHSTD,4,29,6,2
2172,125557,ETHSTD,4,48,14,5
2178,125557,ETHSTD,4,30,4,2
2182,125557,ETHSTD,4,60,27,4
2168,125558,ETHSTD,12,999,20,1
2172,125558,ETHSTD,12,20,16,1
2175,125558,ETHSTD,12,15,0,1
2178,125558,ETHSTD,12,999,19,1
2182,125558,ETHSTD,12,20,17,1
2185,125558,ETHSTD,12,15,0,1
2168,125559,ETHSTD,4,65,8,13
2172,125559,ETHSTD,4,60,8,6
2175,125559,ETHSTD,4,105,0,7
2178,125559,ETHSTD,4,62,9,15
2182,125559,ETHSTD,4,63,5,9
2185,125559,ETHSTD,4,105,1,7
2178,125560,ETHSTD,2,10,4,1
2168,125562,ETHSTD,4,10,0,1
2172,125562,ETHSTD,4,1,1,1
2178,125562,ETHSTD,4,10,1,1
2182,125562,ETHSTD,4,1,0,1
2175,125567,GSPDP,2,30,2,1
2185,125567,GSPDP,2,30,0,1
2175,125568,GSPDP,2,30,1,1
2185,125568,GSPDP,2,30,1,1
2175,125569,GSPDP,2,30,1,1
2185,125569,GSPDP,2,30,0,1
2175,125570,HISTORY,6,25,16,1
2175,125572,LAW,3,30,0,1
2178,125573,MBA,3,999,24,1
2172,125575,MBA,1,31,31,1
2182,125575,MBA,1,999,31,1
2168,125576,MCELLBI,2,15,8,1
2172,125576,MCELLBI,2,999,0,1
2178,125576,MCELLBI,2,15,7,1
2182,125576,MCELLBI,2,999,0,1
2185,125576,MCELLBI,2,10,0,1
2168,125577,MECENG,4,15,0,1
2172,125577,MECENG,4,20,14,1
2178,125577,MECENG,4,75,19,1
2182,125577,MECENG,4,30,11,1
2182,125581,MECENG,4,40,18,1
2168,125582,MUSIC,3,18,15,1
2172,125582,MUSIC,3,18,10,1
2178,125582,MUSIC,3,18,11,1
2182,125582,MUSIC,3,18,6,1
2172,125583,MUSIC,3,18,7,1
2168,125584,MUSIC,3,18,14,1
2172,125584,MUSIC,3,18,15,1
2178,125584,MUSIC,3,18,16,1
2182,125584,MUSIC,3,18,10,1
2172,125585,MUSIC,3,18,11,1
2178,125585,MUSIC,3,18,1,1
2182,125585,MUSIC,3,18,9,1
2168,125586,MUSIC,3,30,27,2
2172,125586,MUSIC,3,18,15,1
2178,125586,MUSIC,3,36,29,2
2182,125586,MUSIC,3,18,13,1
2168,125587,MUSIC,3,40,17,2
2172,125587,MUSIC,3,36,20,2
2178,125587,MUSIC,3,18,19,1
2182,125587,MUSIC,3,36,27,2
2168,125588,MUSIC,3,36,29,2
2172,125588,MUSIC,3,18,17,1
2178,125588,MUSIC,3,36,36,2
2182,125588,MUSIC,3,18,18,1
2168,125589,MUSIC,3,18,18,1
2172,125589,MUSIC,3,36,22,2
2178,125589,MUSIC,3,18,14,1
2182,125589,MUSIC,3,36,35,2
2178,125590,PHYSICS,2,0,0,1
2175,125591,PUBAFF,2,50,29,1
2185,125591,PUBAFF,2,50,0,1
2168,125592,SOCWEL,4,135,85,7
2178,125592,SOCWEL,4,109,94,7
2172,125593,SOCWEL,4,125,84,7
2182,125593,SOCWEL,4,92,93,7
2168,125594,STAT,0,0,0,1
2172,125594,STAT,0,0,0,1
2178,125594,STAT,0,0,0,1
2182,125594,STAT,0,0,0,1
2178,125595,UGBA,3,31,25,1
2172,125596,UGBA,2,24,22,1
2182,125596,UGBA,2,48,23,1
2168,125597,XPHILOS,4,89,88,2
2178,125597,XPHILOS,4,50,49,1
2168,125598,ENERES,4,18,21,3
2168,125598,IAS,4,27,27,3
2168,125598,ENVECON,4,27,27,3
2178,125598,ENERES,4,30,30,3
2178,125598,IAS,4,39,39,3
2178,125598,ENVECON,4,138,144,3
2172,125599,MONGOLN,4,30,26,2
2172,125599,BUDDSTD,4,30,28,2
2182,125599,MONGOLN,4,30,24,2
2182,125599,BUDDSTD,4,30,30,2
2178,125600,ESPM,3,20,19,1
2168,125601,LINGUIS,2,8,7,1
2178,125601,LINGUIS,2,8,5,1
2168,125602,ASTRON,0,0,0,1
2172,125602,ASTRON,0,0,0,1
2178,125602,ASTRON,0,0,0,1
2182,125602,ASTRON,0,0,0,1
2172,125603,ELENG,4,38,1,1
2182,125603,ELENG,4,0,0,1
2168,125604,ESPM,3,35,0,1
2178,125604,ESPM,3,35,0,1
2168,125605,ETHSTD,8,10,9,1
2172,125605,ETHSTD,8,15,4,1
2178,125605,ETHSTD,8,10,8,1
2182,125605,ETHSTD,8,15,9,1
2168,125606,LAW,3,15,6,1
2178,125606,LAW,3,12,7,1
2172,125607,LAW,3,15,4,1
2182,125607,LAW,3,12,7,1
2168,125608,MATH,0,0,0,6
2172,125608,MATH,0,414,0,6
2178,125608,MATH,0,0,0,6
2182,125608,MATH,0,414,0,6
2168,125689,PBHLTH,0,0,0,1
2168,125690,LAW,1,16,15,1
2178,125690,LAW,1,16,0,1
2168,125697,LAW,1,18,0,1
2168,125699,LAW,3,19,19,1
2178,125699,LAW,3,22,18,1
2168,125700,LAW,1,32,16,1
2178,125700,LAW,1,32,22,1
2168,125703,MONGOLN,4,30,6,1
2178,125703,MONGOLN,4,30,2,1
2168,125705,SOCWEL,6,150,93,7
2178,125705,SOCWEL,6,83,82,7
2172,125706,SOCWEL,6,145,92,7
2182,125706,SOCWEL,6,82,82,7
2175,125707,COLWRIT,2,23,16,2
2185,125707,COLWRIT,2,76,36,3
2168,125708,LINGUIS,0,64,0,1
2172,125708,LINGUIS,0,64,0,1
2178,125708,LINGUIS,0,64,0,1
2182,125708,LINGUIS,0,64,0,1
2175,125709,SOCIOL,4,65,23,1
2185,125709,SOCIOL,4,50,9,1
2172,125710,MECENG,4,30,24,1
2178,125711,MECENG,4,50,0,1
2168,125712,MECENG,4,8,2,1
2168,125714,MECENG,4,5,0,1
2172,125714,MECENG,4,36,13,1
2182,125714,MECENG,4,25,19,1
2168,125721,ENERES,2,30,20,1
2178,125721,ENERES,2,30,0,1
2168,125722,MUSIC,3,15,5,1
2178,125722,MUSIC,3,15,7,1
2182,125722,MUSIC,3,14,11,1
2168,125723,SOCWEL,1,96,95,7
2178,125723,SOCWEL,1,86,86,7
2172,125724,SOCWEL,1,210,93,7
2182,125724,SOCWEL,1,85,86,7
2168,125727,PSYCH,3,141,140,1
2178,125727,PSYCH,3,0,0,1
2182,125727,PSYCH,3,75,0,1
2168,125728,GEOG,2,20,12,2
2168,125728,ESPM,2,20,14,2
2178,125728,ESPM,2,0,0,2
2178,125728,GEOG,2,0,0,2
2168,125729,MUSIC,3,15,14,1
2172,125729,MUSIC,3,25,15,1
2178,125729,MUSIC,3,30,27,2
2182,125729,MUSIC,3,30,17,2
2168,125730,MUSIC,3,15,9,1
2172,125730,MUSIC,3,15,8,1
2172,125731,CIVENG,2,40,28,1
2182,125731,CIVENG,2,40,0,1
2168,125732,DESINV,3,60,61,1
2172,125732,DESINV,3,28,31,1
2178,125732,DESINV,3,45,45,1
2182,125732,DESINV,3,1,0,1
2185,125732,DESINV,3,25,11,1
2168,125733,DESINV,3,30,28,1
2172,125733,DESINV,3,26,27,1
2178,125733,DESINV,3,35,34,1
2182,125733,DESINV,3,30,31,1
2185,125733,DESINV,3,35,28,1
2168,125734,DESINV,3,40,32,1
2172,125734,DESINV,3,35,29,1
2175,125734,DESINV,3,40,26,1
2178,125734,DESINV,3,40,27,1
2185,125734,DESINV,3,35,35,1
2168,125735,EALANG,4,30,12,1
2178,125735,EALANG,4,30,33,1
2172,125736,ELENG,4,0,0,1
2182,125736,ELENG,4,2,0,1
2168,125737,ENGIN,1,165,127,5
2172,125737,ENGIN,1,120,48,4
2178,125737,ENGIN,1,165,0,5
2168,125740,LINGUIS,3,15,13,1
2178,125740,LINGUIS,3,25,0,1
2168,125742,UGBA,4,15,28,1
2178,125742,UGBA,4,45,40,1
2168,125743,LS,4,47,47,1
2178,125743,LS,4,47,47,1
2168,125744,DESINV,2,50,43,1
2178,125744,DESINV,2,80,64,1
2185,125744,DESINV,2,25,14,1
2178,125745,DESINV,4,15,0,1
2168,125746,SASIAN,4,30,2,2
2168,125746,BUDDSTD,4,30,10,2
2168,125747,CYPLAN,3,30,14,1
2178,125747,CYPLAN,3,24,16,1
2172,125750,LINGUIS,3,15,7,1
2178,125750,LINGUIS,3,15,0,1
2182,125750,LINGUIS,3,15,11,1
2168,125751,LAW,1,15,4,1
2178,125751,LAW,1,15,0,1
2168,125752,CHEM,0,0,0,2
2178,125752,CHEM,0,0,0,2
2172,125753,ELENG,4,25,6,1
2182,125753,ELENG,4,25,10,1
2168,125754,ISF,4,35,29,1
2178,125754,ISF,4,36,35,1
2182,125754,ISF,4,45,43,1
2172,125755,MEDIAST,4,260,255,1
2182,125755,MEDIAST,4,290,288,1
2168,125756,PLANTBI,12,20,16,1
2178,125756,PLANTBI,12,45,17,2
2172,125757,PLANTBI,12,25,15,1
2182,125757,PLANTBI,12,30,17,1
2168,125758,PLANTBI,1,144,6,46
2172,125758,PLANTBI,1,460,7,46
2178,125758,PLANTBI,1,283,22,86
2182,125758,PLANTBI,1,460,20,46
2168,125759,PSYCH,3,20,6,1
2172,125759,PSYCH,3,25,4,1
2178,125759,PSYCH,3,20,2,1
2182,125759,PSYCH,3,25,1,1
2168,125760,PUBPOL,4,24,23,1
2178,125760,PUBPOL,4,50,44,1
2168,125761,UGIS,4,20,7,1
2178,125761,UGIS,4,20,6,1
2168,125762,XCOMLIT,4,17,18,1
2178,125762,XCOMLIT,4,34,35,2
2168,125763,XCOMLIT,4,17,17,1
2178,125763,XCOMLIT,4,17,0,1
2168,125765,PLANTBI,3,14,14,2
2168,125765,INTEGBI,3,26,20,2
2178,125765,PLANTBI,3,0,0,2
2178,125766,AFRICAM,4,35,17,1
2178,125767,BIOENG,3,30,7,1
2168,125768,DATASCI,3,30,29,2
2172,125768,DATASCI,3,48,44,3
2175,125768,DATASCI,3,56,54,3
2178,125768,DATASCI,3,67,66,4
2182,125768,DATASCI,3,75,73,5
