CourseID,Term,TotalAttempts
122831,2168,244
122831,2172,244
122831,2175,41
122831,2178,110
122831,2182,290
122834,2168,267
122834,2178,159
122838,2175,57
122838,2182,158
122843,2182,2
122844,2168,1
122845,2168,33
122845,2172,56
122845,2178,71
122845,2182,48
122848,2168,32
122848,2178,13
122848,2182,4
122849,2178,3
122960,2168,185
122960,2178,276
122961,2168,362
122961,2178,326
122962,2168,154
122962,2178,135
122963,2168,293
122963,2178,218
122964,2168,112
122964,2178,166
122965,2168,267
122965,2178,467
122966,2168,74
122966,2178,130
122967,2168,1577
122967,2178,1417
122968,2168,927
122968,2178,791
122969,2168,307
122969,2178,307
122970,2168,652
122970,2178,663
122971,2168,795
122971,2178,131
122972,2168,167
122972,2178,114
122973,2168,355
122973,2178,328
122974,2168,109
122974,2178,114
122975,2168,92
122975,2178,151
122976,2168,81
122976,2178,82
122977,2168,243
122977,2178,311
122978,2168,248
122978,2178,290
122979,2168,135
122979,2178,145
122981,2168,123
122981,2178,163
122982,2168,382
122982,2178,259
122983,2168,111
122983,2178,382
122984,2168,1256
122984,2178,1184
122985,2168,493
122985,2178,475
122986,2168,464
122986,2178,234
122987,2168,256
122987,2178,230
123020,2178,2
123027,2178,1
123038,2168,570
123038,2178,292
123039,2168,237
123039,2178,228
123041,2168,402
123041,2178,350
123042,2168,360
123042,2178,410
123043,2168,228
123043,2178,262
123044,2168,812
123044,2178,970
123045,2168,381
123045,2178,375
123046,2168,448
123046,2178,635
123047,2168,149
123047,2178,108
123048,2168,873
123048,2178,674
123049,2168,371
123049,2178,398
123051,2168,23
123051,2178,11
123052,2172,9
123052,2182,6
123053,2168,13
123053,2178,7
123390,2172,280
123390,2182,194
123499,2172,593
123499,2182,138
123530,2172,441
123530,2182,530
123531,2172,276
123531,2182,384
123534,2172,194
123534,2178,233
123541,2182,120
123551,2172,92
123551,2182,189
123590,2168,520
123590,2178,514
123596,2168,168
123596,2172,113
123596,2178,8
123596,2182,15
123597,2168,54
123597,2178,94
123608,2168,15
123630,2172,883
123630,2182,403
123635,2172,2368
123635,2182,3894
123645,2168,67
123645,2178,114
123677,2172,64
123677,2182,81
123681,2168,539
123683,2172,21
123683,2182,34
123684,2168,797
123684,2178,147
123684,2182,6
123688,2172,298
123694,2168,120
123696,2168,110
123696,2178,55
123715,2168,110
123716,2168,47
123716,2178,60
123751,2172,142
123751,2175,35
123751,2182,197
123763,2172,1242
123763,2178,1919
123771,2178,9
123772,2172,231
123774,2172,12
123774,2182,34
123780,2168,271
123780,2175,161
123780,2178,188
123790,2168,135
123790,2178,156
123809,2172,152
123809,2178,201
123820,2178,170
123833,2178,5
123833,2182,31
123835,2172,818
123840,2168,14
123856,2182,18
123863,2168,200
123863,2178,209
123867,2168,48
123867,2178,60
123868,2172,36
123868,2182,32
123885,2172,69
123885,2182,39
123889,2172,252
123889,2182,179
123890,2168,1166
123890,2172,815
123890,2175,203
123890,2178,959
123890,2182,684
123895,2172,78
123895,2182,17
123897,2168,100
123898,2168,2224
123898,2178,2223
123899,2172,22
123899,2182,57
123904,2168,284
123904,2178,148
123910,2168,264
123910,2178,333
123916,2168,920
123916,2172,332
123916,2175,62
123916,2178,751
123916,2182,349
123918,2172,11
123918,2182,27
123919,2168,2031
123919,2172,599
123919,2178,2545
123919,2182,9
123920,2168,417
123920,2178,3
123920,2182,405
123923,2172,37
123924,2168,4284
123924,2178,4715
123925,2172,1256
123925,2178,53
123925,2182,1504
123926,2172,657
123927,2178,36
123935,2168,87
123942,2168,23
123942,2178,14
123946,2168,712
123946,2178,504
123950,2168,2932
123950,2172,1929
123950,2178,3321
123950,2182,157
123958,2168,285
123958,2178,263
123962,2172,27
123962,2182,3
123963,2172,25
123965,2168,25
123965,2172,18
123965,2178,24
123965,2182,15
123968,2178,81
123971,2168,16
123971,2172,5
123971,2178,17
123981,2178,134
124003,2182,146
124009,2168,31
124009,2178,3
124018,2168,35
124018,2172,26
124018,2178,32
124018,2182,40
124020,2175,543
124022,2168,1212
124022,2178,1062
124030,2168,151
124030,2178,114
124031,2172,82
124031,2182,94
124036,2172,401
124036,2182,403
124040,2172,906
124040,2182,1065
124041,2168,29
124041,2178,47
124043,2172,37
124043,2182,16
124050,2168,329
124050,2178,1246
124079,2172,64
124079,2182,80
124081,2172,41
124081,2182,48
124082,2172,52
124082,2182,58
124111,2172,1105
124111,2175,281
124111,2182,871
124112,2168,36
124112,2172,55
124113,2172,193
124113,2182,242
124120,2168,2141
124120,2172,1434
124120,2178,1558
124120,2182,1610
124126,2168,4076
124126,2175,21
124135,2178,2
124137,2172,1
124137,2182,117
124142,2178,13
124145,2168,247
124145,2175,13
124145,2178,334
124149,2178,146
124151,2172,21
124151,2182,147
124155,2182,36
124156,2168,1311
124156,2175,250
124156,2178,804
124157,2178,8746
124161,2168,72
124161,2182,83
124164,2168,992
124164,2178,1113
124165,2168,129
124165,2178,185
124188,2168,104
124194,2168,70
124194,2178,85
124197,2168,128
124197,2178,98
124201,2172,71
124201,2182,52
124209,2168,496
124209,2172,627
124209,2178,70
124209,2182,476
124211,2172,723
124211,2182,1351
124218,2172,1299
124223,2172,19
124225,2168,108
124225,2178,70
124227,2182,82
124228,2172,98
124228,2182,10
124229,2168,32
124229,2172,107
124229,2182,17
124230,2172,15434
124230,2182,6825
124235,2172,210
124235,2182,268
124242,2172,6
124245,2172,39
124245,2182,69
124246,2168,1195
124248,2172,73
124248,2178,3
124248,2182,55
124249,2175,373
124259,2168,12
124260,2172,8
124261,2168,69
124262,2168,1050
124264,2172,310
124264,2182,300
124265,2172,192
124267,2172,319
124267,2182,392
124268,2168,12
124268,2172,12
124268,2178,20
124268,2182,21
124269,2168,199
124269,2178,90
124271,2172,35
124271,2182,31
124272,2168,30
124272,2178,34
124277,2168,993
124277,2178,1625
124279,2168,45
124279,2178,39
124281,2168,199
124281,2178,202
124282,2172,88
124282,2182,77
124283,2168,141
124283,2178,101
124287,2172,1031
124287,2175,125
124287,2182,1378
124289,2172,1229
124289,2182,1653
124294,2168,43
124294,2178,44
124295,2182,218
124298,2172,132
124298,2182,156
124300,2168,17
124300,2178,61
124302,2168,3
124303,2168,43
124303,2178,82
124304,2172,170
124304,2182,129
124310,2182,73
124313,2182,126
124316,2168,63
124316,2178,134
124318,2178,5478
124322,2182,935
124323,2172,201
124333,2168,47
124333,2178,35
124342,2172,49
124342,2182,53
124343,2168,1
124343,2178,4
124346,2168,101
124346,2178,86
124348,2168,4
124348,2172,28
124348,2178,4
124348,2182,12
124349,2172,9
124350,2168,2
124350,2178,556
124354,2168,577
124354,2172,280
124354,2178,380
124354,2182,175
124355,2172,31
124355,2178,1
124355,2182,41
124356,2172,187
124356,2182,141
124362,2168,41
124362,2178,2
124363,2172,39
124363,2182,41
124364,2168,370
124364,2178,309
124365,2172,131
124365,2182,74
124366,2168,9
124366,2172,52
124366,2178,38
124366,2182,25
124373,2168,17
124373,2172,39
124373,2178,37
124373,2182,25
124376,2172,708
124376,2178,757
124377,2172,810
124377,2175,57
124377,2182,749
124378,2168,755
124378,2178,422
124379,2168,1382
124379,2172,1020
124379,2178,1804
124379,2182,920
124382,2172,761
124382,2182,885
124384,2172,161
124384,2182,182
124385,2172,24
124385,2182,7
124386,2168,22
124386,2178,24
124387,2168,1388
124390,2172,139
124390,2182,178
124391,2168,53
124391,2178,39
124392,2168,22
124393,2172,928
124393,2182,698
124397,2172,5777
124397,2182,2786
124398,2172,883
124399,2172,157
124399,2182,323
124401,2172,111
124401,2182,53
124402,2168,443
124403,2172,218
124404,2172,157
124404,2182,112
124405,2172,37
124406,2168,228
124406,2172,133
124406,2175,99
124406,2178,315
124406,2182,109
124407,2172,54
124408,2168,1370
124408,2172,361
124408,2175,69
124408,2178,512
124408,2182,283
124409,2168,88
124409,2178,141
124410,2168,137
124411,2172,54
124411,2182,14
124412,2172,1061
124412,2182,1244
124414,2168,135
124414,2178,71
124415,2178,254
124417,2168,27
124417,2172,13
124417,2178,16
124417,2182,15
124418,2168,19
124419,2168,5
124421,2172,659
124423,2168,19
124423,2172,32
124423,2178,11
124423,2182,10
124424,2168,62
124424,2172,5
124424,2178,76
124428,2172,38
124428,2182,31
124429,2172,13
124429,2178,11
124429,2182,19
124430,2168,12
124430,2172,8
124430,2178,9
124430,2182,3
124432,2178,19
124435,2172,2085
124436,2168,295
124438,2168,575
124438,2178,863
124439,2168,194
124439,2178,175
124440,2172,172
124445,2168,383
124445,2175,290
124445,2178,404
124446,2182,94
124447,2168,432
124447,2178,3
124447,2182,202
124448,2172,1
124448,2182,23
124449,2172,533
124449,2178,272
124450,2168,93
124450,2172,213
124450,2178,91
124450,2182,141
124453,2168,492
124453,2178,382
124454,2168,200
124454,2178,193
124455,2172,46
124456,2168,5
124456,2178,71
124457,2172,65
124457,2182,90
124458,2182,794
124461,2168,36
124461,2178,61
124463,2172,12
124463,2178,26
124463,2182,19
124464,2168,54
124464,2178,74
124465,2168,233
124465,2182,164
124466,2182,208
124467,2168,129
124467,2178,91
124468,2168,1453
124468,2178,2347
124469,2168,167
124469,2178,169
124472,2168,61
124472,2178,86
124475,2172,229
124475,2182,350
124476,2178,78
124477,2182,266
124478,2178,183
124479,2182,4
124481,2168,126
124481,2178,170
124482,2172,51
124482,2182,37
124484,2172,179
124486,2172,232
124486,2182,192
124488,2168,182
124488,2172,94
124488,2178,221
124488,2182,116
124489,2182,306
124490,2175,137
124490,2178,501
124494,2182,199
124495,2168,152
124495,2178,209
124496,2172,83
124497,2168,389
124497,2178,108
124498,2168,37
124498,2178,1
124500,2168,401
124504,2168,56
124504,2172,29
124504,2178,52
124508,2168,111
124508,2178,81
124510,2168,29
124510,2178,57
124511,2168,34
124512,2172,28
124513,2172,260
124516,2168,33
124516,2178,26
124517,2172,24
124517,2182,37
124518,2168,82
124518,2178,71
124519,2175,57
124521,2172,13
124525,2168,343
124525,2172,376
124525,2178,325
124525,2182,452
124526,2168,469
124526,2172,326
124526,2178,371
124526,2182,476
124531,2172,42
124531,2182,25
124532,2168,866
124533,2168,38
124533,2172,24
124533,2178,27
124533,2182,14
124534,2168,29
124534,2172,27
124534,2178,30
124534,2182,24
124536,2168,82
124536,2172,86
124536,2178,57
124536,2182,47
124537,2168,11
124537,2172,26
124537,2178,35
124537,2182,21
124538,2168,38
124538,2172,66
124538,2178,47
124538,2182,26
124542,2168,157
124542,2178,62
124544,2182,504
124545,2168,356
124545,2172,233
124545,2178,178
124545,2182,226
124546,2175,470
124547,2172,7
124547,2182,12
124548,2168,9
124548,2178,12
124549,2168,220
124549,2178,231
124553,2172,23
124553,2182,17
124555,2172,101
124556,2168,211
124556,2172,638
124556,2178,284
124556,2182,149
124557,2168,30
124557,2172,4
124557,2178,29
124557,2182,7
124558,2168,15
124558,2172,16
124558,2178,16
124558,2182,5
124562,2172,199
124563,2168,616
124563,2172,247
124563,2178,1
124563,2182,242
124566,2168,83
124566,2178,136
124567,2168,3328
124567,2172,4628
124567,2175,367
124567,2178,3446
124567,2182,10823
125003,2168,16
125003,2178,11
125337,2178,114
125338,2168,68
125338,2178,165
125339,2172,417
125339,2182,331
125340,2168,101
125340,2178,353
125342,2168,249
125342,2178,115
125343,2172,262
125344,2172,37
125344,2178,134
125345,2168,15
125345,2178,18
125346,2172,16
125346,2182,12
125348,2168,32
125348,2172,29
125348,2178,11
125349,2168,118
125349,2178,229
125350,2168,41
125350,2172,49
125350,2178,39
125350,2182,14
125352,2175,90
125354,2175,236
125355,2175,56
125356,2175,109
125357,2175,41
125358,2175,19
125359,2175,40
125360,2175,94
125361,2175,37
125362,2175,84
125364,2168,171
125364,2182,616
125365,2172,1
125366,2182,69
125368,2172,756
125368,2175,110
125368,2182,525
125369,2172,525
125369,2182,157
125371,2182,142
125372,2168,1200
125372,2172,1391
125372,2178,1702
125372,2182,1207
125373,2168,17
125373,2178,20
125374,2168,124
125374,2172,17
125374,2178,43
125374,2182,9
125375,2168,96
125375,2178,81
125376,2168,5
125376,2172,1
125376,2182,4
125377,2172,39
125377,2182,45
125378,2168,812
125378,2182,926
125379,2172,160
125382,2172,13
125383,2182,45
125386,2168,65
125386,2178,155
125387,2168,44
125387,2172,87
125387,2178,81
125389,2172,66
125390,2172,187
125390,2182,188
125391,2172,274
125391,2182,455
125392,2168,108
125392,2172,83
125392,2178,355
125392,2182,143
125393,2168,148
125393,2172,238
125394,2175,276
125396,2178,20
125396,2182,7
125400,2175,138
125402,2175,34
125405,2175,135
125406,2172,102
125406,2182,105
125408,2168,34
125408,2178,61
125410,2168,299
125410,2172,108
125410,2178,688
125410,2182,227
125412,2168,295
125412,2178,162
125413,2172,35
125413,2182,62
125415,2178,231
125416,2168,87
125416,2172,25
125416,2178,106
125416,2182,49
125417,2168,169
125417,2178,214
125417,2182,107
125421,2172,34
125424,2172,29
125424,2182,42
125425,2172,8
125425,2182,4
125426,2172,174
125426,2182,191
125427,2168,10
125427,2178,20
125428,2172,8
125428,2182,13
125429,2168,279
125429,2172,166
125429,2178,244
125429,2182,170
125430,2172,151
125430,2178,107
125430,2182,142
125431,2172,129
125431,2178,125
125431,2182,123
125432,2178,126
125432,2182,79
125433,2178,123
125433,2182,66
125434,2172,1
125434,2178,3
125435,2175,132
125437,2172,293
125438,2172,172
125439,2168,128
125439,2178,6
125440,2172,122
125440,2182,94
125441,2175,44
125442,2168,315
125442,2172,373
125442,2178,551
125442,2182,861
125443,2172,153
125443,2182,151
125444,2168,23
125446,2168,221
125446,2178,273
125447,2168,242
125447,2178,246
125448,2175,8
125457,2168,75
125458,2168,81
125458,2178,92
125549,2168,258
125549,2178,1303
125550,2168,105
125550,2172,102
125550,2178,90
125550,2182,100
125551,2178,11
125552,2178,9
125553,2168,27
125554,2168,31
125556,2172,26
125556,2178,31
125556,2182,16
125557,2168,48
125557,2172,68
125557,2178,28
125557,2182,151
125558,2168,16
125558,2172,24
125558,2178,27
125558,2182,6
125559,2168,9
125559,2172,7
125559,2175,2
125559,2178,9
125559,2182,3
125560,2178,12
125562,2172,6
125562,2178,1
125567,2175,8
125568,2175,2
125569,2175,12
125570,2175,1
125576,2178,7
125577,2172,35
125577,2178,55
125577,2182,16
125581,2182,26
125582,2168,48
125582,2172,30
125582,2178,34
125582,2182,28
125583,2172,27
125584,2168,39
125584,2172,36
125584,2178,44
125584,2182,18
125585,2172,35
125585,2178,8
125585,2182,31
125586,2168,177
125586,2172,76
125586,2178,145
125586,2182,80
125587,2168,62
125587,2172,73
125587,2178,66
125587,2182,88
125588,2168,128
125588,2172,68
125588,2178,122
125588,2182,63
125589,2168,39
125589,2172,62
125589,2178,58
125589,2182,88
125590,2178,7
125592,2168,134
125592,2178,12
125593,2172,145
125593,2182,108
125595,2178,162
125596,2172,137
125596,2182,174
125597,2168,409
125597,2178,246
125598,2168,510
125598,2178,460
125599,2172,139
125599,2182,102
125600,2178,58
125601,2168,7
125601,2178,7
125603,2172,18
125603,2182,4
125605,2168,10
125605,2172,10
125605,2178,8
125605,2182,2
125606,2168,21
125606,2178,30
125607,2172,18
125607,2182,18
125608,2178,2
125690,2168,345
125699,2168,77
125699,2178,49
125700,2168,62
125700,2178,95
125703,2168,18
125703,2178,3
125705,2168,198
125705,2178,135
125706,2172,129
125706,2182,70
125707,2175,50
125708,2178,1
125709,2175,72
125710,2172,14
125711,2178,66
125712,2168,4
125714,2172,47
125714,2182,40
125721,2168,137
125722,2168,28
125722,2178,16
125722,2182,26
125723,2168,133
125723,2178,98
125724,2172,113
125724,2182,71
125727,2168,556
125727,2182,7
125728,2168,32
125728,2178,1
125729,2168,36
125729,2172,37
125729,2178,88
125729,2182,43
125730,2168,36
125730,2172,15
125731,2172,114
125731,2182,10
125732,2168,428
125732,2172,462
125732,2178,434
125733,2168,468
125733,2172,505
125733,2178,627
125733,2182,897
125734,2168,630
125734,2172,793
125734,2175,154
125734,2178,727
125735,2168,59
125735,2178,179
125736,2172,3
125736,2182,7
125737,2168,399
125737,2172,155
125740,2168,42
125742,2168,397
125742,2178,335
125743,2168,315
125743,2178,513
125744,2168,657
125744,2178,783
125745,2178,13
125746,2168,53
125747,2168,59
125747,2178,105
125750,2172,13
125750,2178,2
125750,2182,13
125751,2168,17
125751,2178,1
125753,2172,9
125753,2182,15
125754,2168,114
125754,2178,165
125754,2182,138
125755,2172,812
125755,2182,917
125756,2168,26
125756,2178,22
125757,2172,30
125757,2182,18
125758,2168,9
125758,2172,17
125758,2178,30
125758,2182,27
125759,2178,3
125760,2168,95
125760,2178,140
125761,2168,10
125762,2168,96
125762,2178,123
125763,2168,104
125765,2168,53
125765,2178,4
125766,2178,57
125767,2178,14
125768,2168,168
125768,2172,104
125768,2175,555
125768,2178,283
125768,2182,382
125769,2168,380
125769,2172,419
125769,2178,403
125769,2182,249
125771,2172,66
125771,2175,5
125771,2178,56
125771,2182,36
125772,2168,840
125772,2178,656
125773,2168,894
125773,2178,692
125774,2168,1210
125774,2178,6
125774,2182,993
125775,2172,300
125775,2182,400
125776,2172,471
125777,2172,498
125778,2172,335
125778,2182,382
125779,2172,590
125779,2178,937
125780,2168,31
125781,2168,57
125782,2172,11
125782,2178,15
125782,2182,13
125783,2172,14
125783,2182,22
125784,2172,113
125784,2182,157
125786,2172,105
125787,2168,10
125788,2168,123
125789,2175,201
125790,2168,509
125790,2178,179
125791,2168,532
125791,2178,864
125792,2168,179
125792,2178,137
125794,2168,33
125794,2182,68
125795,2168,43
125795,2178,37
125796,2168,27
125808,2168,62
125808,2172,301
125808,2178,215
125808,2182,280
125809,2172,72
125809,2175,12
125809,2182,82
125814,2172,201
125814,2178,608
125815,2168,1
125815,2178,6
125815,2182,1
125818,2172,468
125818,2182,240
125819,2168,167
125819,2178,206
125820,2168,60
125820,2178,88
147856,2168,142
147856,2178,347
147857,2172,13
147858,2182,1
147861,2172,287
147861,2182,132
147863,2178,88
147867,2168,186
147867,2178,253
147868,2172,309
147868,2178,4
147868,2182,301
147869,2168,165
147869,2178,384
147872,2178,469
147873,2168,109
147873,2178,172
147874,2175,50
147880,2168,19
147880,2172,19
147880,2178,30
147880,2182,30
147881,2168,35
147881,2178,4833
147882,2168,19
147882,2172,16
147882,2178,6
147882,2182,11
147883,2168,31
147883,2178,72
147884,2172,157
147884,2182,172
147885,2172,288
147886,2168,2
147886,2178,76
147887,2172,73
147887,2182,81
147888,2178,20
147889,2168,26
147889,2178,23
147890,2172,52
147890,2182,33
147891,2168,61
147891,2178,52
147892,2172,41
147892,2182,49
147895,2172,50
147900,2178,90
147903,2172,178
147903,2182,222
147905,2172,50
147907,2168,8
147907,2178,10
147908,2172,12
147908,2182,9
147909,2168,95
147909,2172,573
147909,2178,942
147909,2182,691
147910,2172,173
147910,2182,225
147911,2178,249
147913,2172,271
147913,2182,118
147914,2168,7
147914,2178,57
147915,2168,5
147915,2178,208
147916,2172,76
147917,2172,32
147918,2172,90
147918,2182,91
147919,2172,114
147919,2182,102
147920,2172,70
147920,2178,95
147921,2172,54
147922,2172,115
147923,2172,5
147923,2178,2
147923,2182,5
147924,2172,4
147925,2172,74
147925,2182,80
147926,2172,94
147926,2182,138
147927,2172,50
